-20.000000	0.000000	
1.602177	2.890884	
7.140136	7.592925	
8.312744	8.312744	
9.067392	9.067392	
9.972971	9.972971	
10.588299	10.588299	
11.087528	11.087528	
11.726077	11.726077	
12.445896	12.445896	
12.794195	12.794195	
13.374694	13.374694	
14.338322	14.338322	
15.081361	15.081361	
16.567438	16.567438	
17.205986	17.205986	
17.809705	17.809705	
18.401814	18.401814	
19.063583	19.063583	
